,article_id,event,slant,title,body,url,source
284,e648e2c37954e0b5e4ba0aad76db93f1,alex_pretti,right,Stephen Miller admits border agents who killed Alex Pretti ‘may not have been’ following ‘protocol’,REDACTED,https://nypost.com/2026/01/28/us-news/stephen-miller-admits-border-agents-who-killed-alex-pretti-may-not-have-been-following-protocol/,nypost
285,3d1e19a9d6202564ed4ed9188edcbd1a,alex_pretti,right,Rand Paul says 'without question' trust has been broken after Minnesota shooting,REDACTED,https://www.foxnews.com/media/rand-paul-says-without-question-trust-has-been-broken-after-minnesota-shooting,foxnews
286,3f763f961eb98f73a6b63e91fa641d46,alex_pretti,right,Border Patrol agents who fatally shot Alex Pretti during Minneapolis anti-ICE protest placed on administrative leave,REDACTED,https://nypost.com/2026/01/28/us-news/border-patrol-agents-who-shot-alex-pretti-in-during-minneapolis-anti-ice-protest-placed-on-administrative-leave/,nypost
287,47ddba452a784da701a7a5c824dd1ab0,alex_pretti,right,"Alex Pretti was ‘known’ to feds, and had rib broken in anti-ICE protest a week before he was killed by Border Patrol",REDACTED,https://nypost.com/2026/01/27/us-news/alex-pretti-known-to-feds-had-rib-broken-in-anti-ice-protest-a-week-before-he-was-killed-by-border-patrol/,nypost
288,737b667f953f6a5a8c8913abcbaee290,alex_pretti,right,"Alex Pretti shot by two DHS agents during fatal encounter in Minneapolis, agency review finds",REDACTED,https://nypost.com/2026/01/27/us-news/alex-pretti-shot-by-two-dhs-agents-during-fatal-minneapolis-encounter/,nypost
289,c1da3f605694696a9b1aea10e1b2ccef,alex_pretti,right,CBP/Border Patrol agents placed on administrative leave after deadly confrontation with Alex Pretti,REDACTED,https://www.foxnews.com/us/cbp-border-patrol-agents-placed-administrative-leave-after-deadly-confrontation-alex-pretti,foxnews
290,304715ee16904b3280c3a09de9d0332c,alex_pretti,right,2 federal agents placed on leave following Alex Pretti's deadly shooting: report,REDACTED,https://thenationaldesk.com/news/americas-news-now/2-federal-agents-placed-on-leave-following-alex-prettis-deadly-shooting-report-minneapolis-minnesota-shot-killed-border-patrol-protection-ice-presdeint-donald-trump-governor-tim-walz-mayor-jacob-frey-renee-nicole-good,thenationaldesk
291,3b371ef7708c6b5b0178cf94688b6550,alex_pretti,right,"The far-left network that helped put Alex Pretti in harm's way, then made him a martyr",REDACTED,https://www.foxnews.com/politics/far-left-network-helped-put-alex-pretti-harms-way-made-him-martyr,foxnews
292,6d965d95bc45cfdf95478b473df4bda1,alex_pretti,right,"Minnesota sues Trump admin for evidence in shootings, including Alex Pretti & Renee Good",REDACTED,https://thenationaldesk.com/news/americas-news-now/minnesota-sues-trump-admin-for-evidence-in-shootings-including-alex-pretti-renee-good-minneapolis-st-paul-todd-blanche-charges-federal-officials,thenationaldesk
293,d4217ba272f127be2c06c39bd7b5babb,charlie_kirk,center,'I will never let your legacy die' Charlie Kirk's widow gives tearful address after shooting,REDACTED,https://www.bbc.com/news/live/c206zm81z4gt,bbc
294,85c8acfcb3a1cfcd7d77cb79f583d27e,charlie_kirk,center,The glorification of assassination in America must end — before it’s too late,REDACTED,https://thehill.com/opinion/campaign/5508687-assassination-charlie-kirk-celebration/,thehill
295,659da9e2b074c005429b97817f5abce0,charlie_kirk,center,"Charlie Kirk, the conservative influencer who became the voice of Maga youth",REDACTED,https://www.bbc.com/news/articles/cdxqnkwerj7o,bbc
296,18459b2fe794caf2de75538dffe55456,charlie_kirk,center,Jimmy Kimmel criticises 'anti-American' threats to free speech as his show returns,REDACTED,https://www.bbc.com/news/live/c7vln6qv12et,bbc
297,1585e41d91ee3d36684101835b48fd0b,charlie_kirk,center,"Arrest documents detail series of events leading to, following murder of Charlie Kirk",REDACTED,https://www.newsnationnow.com/crime/charlie-kirk-shooting-suspect-arrest-documents/,newsnationnow
298,9ba22ecfe168bfb717b79c4f54f4c588,charlie_kirk,center,"Who is Tyler Robinson, the suspect in custody for shooting Charlie Kirk?",REDACTED,https://www.bbc.com/news/articles/cp8wl2y66p9o,bbc
299,a05c4dd62446e9524a8c9071cbbd6e85,charlie_kirk,center,The Charlie Kirk purge: How 600 Americans were punished in a pro-Trump crackdown,REDACTED,https://www.reuters.com/investigations/charlie-kirk-purge-how-600-americans-were-punished-pro-trump-crackdown-2025-11-19/,reuters
300,d915b9ce8081a86164c4df23df8783d3,charlie_kirk,center,A pivotal moment for America,REDACTED,https://www.csmonitor.com/Perspectives/From-the-Editors/2026/0116/A-pivotal-moment-for-America,csmonitor
301,862b3e74d0768cd4ea8f5260f1b36d75,charlie_kirk,center,Manhunt intensifies for suspect who killed Charlie Kirk,REDACTED,https://www.bbc.com/news/articles/c0r0q1x74qqo,bbc
302,4d05c4c1825d8a8207d64e78dbb68acd,charlie_kirk,center,'We knew the family': Utah town in disbelief after local resident accused of killing Charlie Kirk,REDACTED,https://www.bbc.com/news/articles/czew1nz17rro,bbc
303,378ec4a6f182239fd031eef3477da3ab,charlie_kirk,center,US revokes visas over comments made about Charlie Kirk's death,REDACTED,https://www.bbc.com/news/articles/cz0x4e3zn2jo,bbc
304,e790ecfd156ea488114f7d439d3c702c,charlie_kirk,center,Judge unseals ATF report in Charlie Kirk assassination case,REDACTED,https://www.deseret.com/utah/2026/04/16/tyler-robinson-case-bullet-casing-evidence-alleged-murder-weapon-charlie-kirk/,deseret
305,17194f48b05e72da67bf9edd4a9d430b,charlie_kirk,center,‘The American spirit will choose light.’ Why civility matters even more now.,REDACTED,https://www.csmonitor.com/USA/Politics/2025/0913/charlie-kirk-political-violence-civility-braver-angels,csmonitor
306,bb5b7254d7d8b8abe12729bc200a48c7,charlie_kirk,center,"Man falsely claimed he shot Kirk to distract from real gunman, police say",REDACTED,https://www.bbc.com/news/articles/c20e1jx0p5jo,bbc
307,c7cf7a983c7621b6f215acc89c8daaed,charlie_kirk,center,What we know about the Charlie Kirk shooting,REDACTED,https://thehill.com/homenews/state-watch/5498450-manhunt-college-shooter-charlie-kirk/,thehill
308,8ef4fece5792fd6f5ec50b1a62fe89a4,charlie_kirk,center,Republican support for free speech wavers after Charlie Kirk assassination,REDACTED,https://www.csmonitor.com/USA/Politics/2025/0917/trump-vance-charlie-kirk-free-speech,csmonitor
309,202dc7cda1b052995542936d825bc6ab,charlie_kirk,center,Apparent AI-generated books on Charlie Kirk’s assassination flood Amazon,REDACTED,https://san.com/cc/apparent-ai-generated-books-on-charlie-kirks-assassination-flood-amazon/,straight arrow news
310,26ded8059f1a3eaacca99b6ff2d89776,charlie_kirk,center,"After Kirk’s Death, a False Social Media Post on Partisan Reaction to Violence",REDACTED,https://www.factcheck.org/2025/09/after-kirks-death-a-false-social-media-post-on-partisan-reaction-to-violence/,factcheck
311,cae58932ed7b2a33bea1256aea913eaf,charlie_kirk,center,Does the First Amendment protect you at work? Charlie Kirk critics are learning the answer,REDACTED,https://thehill.com/homenews/nexstar_media_wire/5505920-does-the-first-amendment-protect-you-at-work-charlie-kirk-critics-are-learning-the-answer/,thehill
312,fb5c181b395dda4ffd9222bb790ff48b,charlie_kirk,center,Trump hails Kirk as 'giant of his generation' in speech to memorial service,REDACTED,https://www.bbc.com/news/live/c9dx016p250t,bbc
313,a991f377e0442cce4c2c5e95e5dd1ede,charlie_kirk,center,Former presidents call for end to political violence after Charlie Kirk assassination,REDACTED,https://thehill.com/homenews/5498010-political-violence-presidents-call-to-end/,thehill
314,934048b4031d739b69a297cc2504a14d,charlie_kirk,center,Trump hails Charlie Kirk as martyr to thousands at memorial service,REDACTED,https://www.bbc.com/news/articles/ckgee0x9p40o,bbc
315,cfc400b6545fd15b23418ba5e45223fa,charlie_kirk,center,"Lawyers for accused Charlie Kirk assassin: ATF couldn’t conclusively connect bullet, rifle",REDACTED,https://thehill.com/regulation/court-battles/5808560-charlie-kirk-tyler-robinson-trial-delay-request/,thehill
316,f69fb7cab45fc564a7f730df3b360837,charlie_kirk,center,‘They’ Didn’t Kill Charlie Kirk,REDACTED,https://www.wsj.com/opinion/they-didnt-kill-charlie-kirk-b161409b,wsj
317,fe2a7503db6097349def9c996bece391,charlie_kirk,center,Democrats explain their opposition to House’s Charlie Kirk resolution,REDACTED,https://thehill.com/homenews/house/5512714-democrats-opposition-charlie-kirk-resolution/,thehill
318,a4b5756eda6700e92c628515e20f6039,charlie_kirk,center,What did Jimmy Kimmel say in his monologues about Charlie Kirk?,REDACTED,https://thehill.com/blogs/in-the-know/5515739-what-did-jimmy-kimmel-say-abc-charlie-kirk-trump-maga/,thehill
319,be6be16d730b212ae1c5f655144536a9,charlie_kirk,center,Schwarzenegger condemns Kirk assassination: ‘It’s just unbelievable’,REDACTED,https://thehill.com/homenews/state-watch/5506237-schwarzenegger-kirk-fatal-shooting/,thehill
320,e46ad7002ab940ebf69b1036b15ceddd,charlie_kirk,center,Charlie Kirk’s killing is latest escalation in violence across the political spectrum,REDACTED,https://san.com/cc/charlie-kirks-killing-is-latest-escalation-in-violence-across-the-political-spectrum/,straight arrow news
321,da6a729f79bd7257c41eaa01cbc5d5c3,charlie_kirk,center,Utah seeks death penalty against Charlie Kirk’s suspected killer,REDACTED,https://thehill.com/regulation/court-battles/5506314-utah-county-seeks-death-penalty/,thehill
322,4ba6538841ddfb5bb1d4aad7ee18355e,charlie_kirk,center,Barrett: Kirk assassination shows ‘political discourse has soured beyond control’,REDACTED,https://thehill.com/homenews/5505743-amy-coney-barrett-political-violence/,thehill
323,69df36aaa9f248d2b5fe43a744e15ab3,charlie_kirk,center,Gun Stocks Surged After Charlie Kirk's Killing: Here's Why,REDACTED,https://www.forbes.com/sites/conormurray/2025/09/11/gun-stocks-surged-after-charlie-kirks-killing-heres-why/,forbes
324,7953d5cfa2fd83fdc1e1a3901370e494,charlie_kirk,center,‘South Park’ pulls episode mocking Charlie Kirk after assassination,REDACTED,https://thehill.com/blogs/in-the-know/5499050-south-park-charlie-kirk-assassination/,thehill
325,a350212c9414f34f2f7987c89f6ba56d,charlie_kirk,center,‘It has been an honor’: Virginia school board member resigns after comments on Charlie Kirk assassination,REDACTED,https://thehill.com/homenews/education/5507917-charlie-kirk-assassination-virginia-school-board/,thehill
326,53047d5efd66b7f798378045f050ded5,charlie_kirk,center,‘Splitting’ and the Celebration of Charlie Kirk’s Assassination,REDACTED,https://www.wsj.com/opinion/splitting-and-the-celebration-of-charlie-kirks-assassination-293ca111,wsj
327,54cec4ea5b18b2567922797542140d6e,charlie_kirk,center,Charlie Kirk Shooting Suspect Charged With Aggravated Murder—Prosecutors Seek Death Penalty,REDACTED,https://www.forbes.com/sites/tylerroush/2025/09/16/charlie-kirk-shooting-suspect-charged-with-aggravated-murder-prosecutors-seek-death-penalty/,forbes
328,38c4fb0e904c04880a47f646f34d2369,charlie_kirk,center,"Comcast, NBCUniversal urge employees to ‘maintain a respectful exchange of ideas’ after Kirk shooting",REDACTED,https://thehill.com/homenews/media/5500452-comcast-employees-charlie-kirk-assassination/,thehill
329,a3039fff95bca17d58077cd546bbcdac,charlie_kirk,center,"Charlie Kirk’s books, podcast and songs dominate the charts",REDACTED,https://thehill.com/homenews/media/5511440-charlie-kirk-books-podcast-tribute-songs-charts/?email=467cb6399cb7df64551775e431052b43a775c749&emaila=12a6d4d069cd56cfddaa391c24eb7042&emailb=054528e7403871c79f668e49dd3c44b1ec00c7f611bf9388f76bb2324d6ca5f3&utm_source=Sailthru&utm_medium=email&utm_campaign=09.19.25%20Tech%20SL,thehill
330,57beb0f124f2e68f37277c5ffc80ade5,charlie_kirk,center,The Murder of Charlie Kirk,REDACTED,https://www.wsj.com/opinion/charlie-kirk-murder-utah-turning-point-usa-ed29b982,wsj
331,ebbb099e6aa5b6475b9c7ae273124513,charlie_kirk,center,"Charlie Kirk murder suspect appears in court, with prosecutors seeking death penalty",REDACTED,https://www.bbc.com/news/live/c04qenww53pt?page=3,bbc
332,985bfb9822e4a3ea3036f20d735483e0,charlie_kirk,center,The vicious tone of national politics pollutes Minnesota after shooting,REDACTED,https://www.bbc.com/news/articles/c2le1r24py1o,bbc
333,2cb38ca7af5e6301514b8f8d0c08efb7,charlie_kirk,center,The Martyrdom of My Friend Charlie Kirk | Opinion,REDACTED,https://www.newsweek.com/martyrdom-my-friend-charlie-kirk-opinion-2128752,newsweek
334,3f3f5e79e8818bbaea8c71347abfe1de,charlie_kirk,center,Netanyahu responds to ‘disgusting’ Charlie Kirk murder conspiracies: ‘This is insane’,REDACTED,https://thehill.com/policy/international/5510278-netanyahu-charlie-kirk-shooting-israel-rumors/,thehill
335,8b72bb84a8ecd6636b483ee18fe52a8a,charlie_kirk,center,Utah gov after Charlie Kirk shooting: ‘This is a political assassination’,REDACTED,https://thehill.com/homenews/state-watch/5497382-utah-gov-charlie-kirk-shooting-political-assassination/,thehill
336,9e94abd0baa3c92493c0a891ba69242f,charlie_kirk,center,What was written on Charlie Kirk bullet casings?,REDACTED,https://www.newsnationnow.com/crime/what-was-written-on-charlie-kirk-shooting-bullet-casings/,newsnationnow
337,2bbff2d7905458083cc0387fe5ffd241,charlie_kirk,center,On Charlie Kirk's Assassination,REDACTED,https://reason.com/volokh/2025/09/11/on-charlie-kirks-assassination/,reason
338,5ef0e71d3901533f87c77946b6baf67e,charlie_kirk,center,GOP’s Higgins seeks ‘ban for life’ of social media users celebrating Kirk’s shooting,REDACTED,https://thehill.com/homenews/house/5498536-clay-higgins-targets-charlie-kirk-killing-celebrators/,thehill
339,8fa5653bcf482d5914e27717de7e9731,charlie_kirk,center,Charlie Kirk’s Assassination Conspiracy: Inconclusive Bullet Fuels Wild New Theories,REDACTED,https://www.forbes.com/sites/maryroeloffs/2026/03/31/charlie-kirks-assassination-conspiracy-inconclusive-bullet-fuels-wild-new-theories/,forbes
340,f026793b21746722bba7118fcc758e1a,charlie_kirk,center,Suspect in custody and named as Tyler Robinson - what we know so far,REDACTED,https://www.bbc.com/news/articles/cy04p4x21e5o,bbc
341,271a39f662de722d0336eeedb52809b2,charlie_kirk,center,"Report those who celebrate Charlie Kirk death to employers, Vance says",REDACTED,https://www.bbc.com/news/articles/cn0r5y33pj5o,bbc
342,484d61d024ac295347df2eac9d0f6e4c,charlie_kirk,center,Campus Reactions to the Charlie Kirk Assassination,REDACTED,https://www.wsj.com/opinion/campus-reactions-to-the-charlie-kirk-assassination-e0ed6468,wsj
343,302574d9f1c6821654525b111545111c,charlie_kirk,left,Tyler Robinson judge unseals ATF report in assassination of Charlie Kirk,REDACTED,https://www.foxnews.com/us/tyler-robinson-judge-unseals-atf-report-assassination-charlie-kirk,foxnews
344,10e1c56f3298f75d60ea861d956ac80f,charlie_kirk,left,33 hours: A timeline of Charlie Kirk's shooting and the search for a suspect,REDACTED,https://www.npr.org/2025/09/12/nx-s1-5539285/charlie-kirk-shooting-manhunt-suspect-custody-timeline,npr
345,f324674e580aa5d0f47596a14ae9d6eb,charlie_kirk,left,"Alleged Charlie Kirk assassin Tyler Robinson's fingerprints, palm print found near rooftop: report",REDACTED,https://www.foxnews.com/us/alleged-charlie-kirk-assassin-tyler-robinson-fingerprints-palm-print-found-near-rooftop-report,foxnews
346,a4e6c4c10a414f78fa3c2d353d2d8271,charlie_kirk,left,"After Charlie Kirk's murder, some Republicans talk revival as others seek retribution",REDACTED,https://www.npr.org/2025/09/22/nx-s1-5549407/charlie-kirk-memorial-republican-party-trump-revival-retribution,npr
347,839589c9bdff2028e0e0b7880000476d,charlie_kirk,left,"Workers fired, placed on leave for Charlie Kirk comments after assassination",REDACTED,https://www.cbsnews.com/news/charlie-kirk-shooting-employees-fired/,cbsnews
348,b328f98764541c3a9edc1287dbc192f6,charlie_kirk,left,What we know about Charlie Kirk's assassination,REDACTED,https://www.nbcnews.com/news/us-news/know-charlie-kirks-assassination-rcna230552,nbcnews
349,cb6a03026d4b74ebb83c4fe7c3cee651,charlie_kirk,left,"After Missteps, Kash Patel Faces Questions Over His Leadership of Charlie Kirk Investigation",REDACTED,https://time.com/7319464/charlie-kirk-investigation-kash-patel/,time
350,f643f60e1dbc523b1fe1063ef1c62e21,charlie_kirk,left,Charlie Kirk shooting suspect set to face aggravated murder charge in Utah,REDACTED,https://www.npr.org/2025/09/14/nx-s1-5541328/charlie-kirk-murder-suspect-set-to-face-aggravated-murder-charge-in-utah,npr
351,19fb58313238eb443ebc4f4ab4b0725a,charlie_kirk,left,Charlie Kirk shooting suspect Tyler Robinson charged with murder; prosecutors seek death penalty,REDACTED,https://www.nbcnews.com/news/us-news/live-blog/tyler-robinson-hearing-charlie-kirk-suspect-shooter-live-updates-rcna231440,nbcnews
352,f034aeffdc0046ea84de7f6164fcf273,charlie_kirk,left,What we know about the case against the man accused of fatally shooting Charlie Kirk,REDACTED,https://www.nbcnews.com/news/us-news/murder-suspect-charlie-kirk-shooting-tyler-robinson-rcna231797,nbcnews
353,c54bcca9872271a8a13d585f7be02bdb,charlie_kirk,left,Free speech lawsuits mount after Charlie Kirk assassination,REDACTED,https://www.npr.org/2026/02/12/nx-s1-5667213/free-speech-lawsuits-since-kirk-killing,npr
354,d765f2ff385a6f857921a4b0fdd1d563,charlie_kirk,left,What to know about the aftermath of Charlie Kirk's assassination,REDACTED,https://www.pbs.org/newshour/nation/what-to-know-about-the-aftermath-of-charlie-kirks-assassination,pbs
355,c4160c5ad522759ea2da22ee1025f5c8,charlie_kirk,left,A Dark Moment for America’: Trump Responds to Charlie Kirk’s Death,REDACTED,https://time.com/7316299/charlie-kirk-shot-death-donald-trump-speech-transcript-political-violence/,time
356,ace8e32d24b208bc9770972bd4c7fe9c,charlie_kirk,left,"Charlie Kirk shooting suspect is in custody; family turned him in, Utah governor says",REDACTED,https://www.nbcnews.com/news/us-news/live-blog/charlie-kirk-shooter-manhunt-live-updates-rcna230762,nbcnews
357,f04de4492c8d3a1ad90874b17e2cd821,charlie_kirk,left,The Killing of Charlie Kirk and the Political Violence Haunting America,REDACTED,https://time.com/7316280/charlie-kirk-dead-political-violence/,time
358,1a50c05905a5d2ce23323620032efa6e,charlie_kirk,left,Video shows apparent shooter fleeing rooftop after Charlie Kirk assassination,REDACTED,https://www.nbcnews.com/news/us-news/live-blog/charlie-kirk-shot-dead-assassination-shooter-manhunt-live-updates-rcna230536,nbcnews
359,f6e368e2c241a13dd7b09444d4d2f11d,charlie_kirk,left,"As officials searched for Charlie Kirk's shooter, suspect confessed to his partner, prosecutor says",REDACTED,https://www.pbs.org/newshour/nation/as-officials-searched-for-charlie-kirks-shooter-suspect-confessed-to-his-partner-prosecutor-says,pbs
360,148fa96bd8ecf4e25290e723eb5c972a,charlie_kirk,left,"Utah governor, known for 'disagreeing better,' calls for calm after Kirk shooting",REDACTED,https://www.npr.org/2025/09/12/nx-s1-5539257/charlie-kirk-spencer-cox-utah,npr
361,19279870c808330ecdada1245bd59252,charlie_kirk,left,Analysis: Why Charlie Kirk's killing could embolden more political violence,REDACTED,https://www.pbs.org/newshour/politics/analysis-why-charlie-kirks-killing-could-embolden-more-political-violence,pbs
362,b4c3eccdbe22d351716e9244a086d092,charlie_kirk,left,NPR's coverage of a political assassination,REDACTED,https://www.npr.org/sections/npr-public-editor/2025/09/18/g-s1-89445/nprs-coverage-of-a-political-assassination,npr
363,14ff9786e3d55bc9410fc936b181aa90,charlie_kirk,left,Charlie Kirk shooting suspect charged with murder as prosecutors say they’ll seek death penalty,REDACTED,https://www.cnn.com/us/live-news/charlie-kirk-shooting-investigation-09-16-25,cnn
364,f17a51bedd42df33bd073245feb4ba95,charlie_kirk,left,Utah Gov. Cox shares more details from investigation into motive of Kirk shooting suspect,REDACTED,https://www.pbs.org/newshour/nation/utah-gov-cox-shares-more-details-from-investigation-into-motive-of-kirk-shooting-suspect,pbs
365,17a7cdba37bb1a2b121acd5b827b4981,charlie_kirk,left,Manhunt underway after conservative activist Charlie Kirk shot dead on Utah campus,REDACTED,https://www.cnn.com/us/live-news/charlie-kirk-shot-utah-09-10-25,cnn
366,66d7ad9476dc03fda5c8edcd3b7ed5de,charlie_kirk,left,Suspect in Charlie Kirk assassination case faces a court hearing,REDACTED,https://www.pbs.org/newshour/politics/suspect-in-charlie-kirk-assassination-case-faces-a-court-hearing,pbs
367,7c34f94fd9bb74c2557f291b7e6180f6,charlie_kirk,left,Governor Cox: 'Social media is a cancer',REDACTED,https://www.politico.com/news/2025/09/14/governor-cox-social-media-is-a-cancer-00563437,politico
368,7658ba7d68b7ad7584bab76ca20acde1,charlie_kirk,left,Right-wing activist Charlie Kirk fatally shot at speaking event in Utah,REDACTED,https://www.npr.org/2025/09/10/nx-s1-5537068/charlie-kirk-shot-utah-university-campus,npr
369,9d6776b3c1797ab6d7c89037cc201073,charlie_kirk,left,Week in Politics: Charlie Kirk's assassination; reaction; National Guard to Memphis,REDACTED,https://www.npr.org/2025/09/13/nx-s1-5536708/week-in-politics-charlie-kirks-assassination-reaction-national-guard-to-memphis,npr
370,81184fe57ffd2e27ce0986e0c089a768,charlie_kirk,left,Charlie Kirk assassination suspect under special watch as investigators seek motive,REDACTED,https://www.cbsnews.com/news/charlie-kirk-suspect-special-watch-motive/,cbsnews
371,87ac309c393e9ac4f088c4515cbd6c38,charlie_kirk,left,Trump’s partisan double standard for assassinations is chilling,REDACTED,https://www.ms.now/opinion/msnbc-opinion/trump-response-charlie-kirk-melissa-hortman-shootings-rcna230825,msnbc
372,30141077395d796d0b973b6308e51f25,charlie_kirk,left,"After Charlie Kirk's death, teachers and professors nationwide fired or disciplined over social media posts",REDACTED,https://www.nbcnews.com/news/us-news/charlie-kirk-death-teachers-professors-nationwide-fired-disciplined-s-rcna230845,nbcnews
373,87e4ba819d0c897391aaeec89df009a7,charlie_kirk,left,Charlie Kirk’s killing was a tragedy. But we must not rewrite his life,REDACTED,https://www.theguardian.com/commentisfree/2025/sep/14/charlie-kirk-killing,theguardian
374,21248d853e96e2386e0e25de5c044448,charlie_kirk,left,"How recent political violence in the U.S. fits into 'a long, dark history'",REDACTED,https://www.pbs.org/newshour/politics/how-recent-political-violence-in-the-u-s-fits-into-a-long-dark-history,pbs
375,e86f39380016cf7db307ec066b68e905,charlie_kirk,left,Charlie Kirk's accused assassin's lawyers question link between bullet from autopsy and rifle found near scene,REDACTED,https://www.cbsnews.com/news/charlie-kirks-tyler-robinson-lawyers-question-bullet-rifle-link/,cbsnews
376,d09fbc9adad613577cac4fb6b97b547b,charlie_kirk,left,Court releases closed hearing transcript for man accused of killing Charlie Kirk,REDACTED,https://www.pbs.org/newshour/nation/court-releases-closed-hearing-transcript-for-man-accused-of-killing-charlie-kirk,pbs
377,17c8a74734e63d248b43cd441e768993,charlie_kirk,left,"JD Vance hosts ""The Charlie Kirk Show"" after Kirk's assassination",REDACTED,https://www.cbsnews.com/news/jd-vance-host-the-charlie-kirk-show-assassination/,cbsnews
378,52dde1797251fc14780b0a3ce624d879,charlie_kirk,left,"Updates: Suspected Charlie Kirk killer, Tyler Robinson, 22, held in custody",REDACTED,https://www.aljazeera.com/news/liveblog/2025/9/13/live-police-arrest-22-year-old-tyler-robinson-for-charlie-kirks-murder,aljazeera
379,6397f33ff5eca3ca88a239c2bab1303a,charlie_kirk,left,"Charlie Kirk shooting suspect charged with aggravated murder, could face death penalty",REDACTED,https://www.cbsnews.com/live-updates/charlie-kirk-shooting-tyler-robinson-charges-court-hearing-utah/,cbsnews
380,20f50f69baf903f7539d18e5172db560,charlie_kirk,left,Charlie Kirk’s death raises fears of ‘beginning of a darker chapter’ for US violence,REDACTED,https://www.theguardian.com/us-news/2025/sep/14/charlie-kirk-death-us-violence,theguardian
381,d283433dbdca132d6127e3609b7ff381,charlie_kirk,left,"After Kirk's killing, a growing conservative campaign seeks to get his critics ostracized or fired",REDACTED,https://www.pbs.org/newshour/politics/after-kirks-killing-a-growing-conservative-campaign-seeks-to-get-his-critics-ostracized-or-fired,pbs
382,4076acba82eb2f874b0dccff8882770c,charlie_kirk,left,Conservative activist Charlie Kirk dies after being shot at Utah Valley University event,REDACTED,https://www.pbs.org/newshour/politics/conservative-activist-charlie-kirk-shot-at-utah-valley-university-event-spokesperson-says,pbs
383,937be217b7866e0ef16ca677190a900e,charlie_kirk,left,Exclusive / A Texas plastic surgeon was patient zero for the right’s Charlie Kirk conspiracy fever,REDACTED,https://www.semafor.com/article/03/31/2026/a-texas-plastic-surgeon-was-patient-zero-for-the-rights-charlie-kirk-conspiracy-fever,semafor
384,216b24836040b6f25bab5a5e5570c72d,charlie_kirk,left,House Democrats successful in tabling Mace's resolution to censure Omar,REDACTED,https://abcnews.com/Politics/nancy-mace-censure-ilhan-omar-charlie-kirk-comment/story?id=125663772,abcnews
385,8528142ce57ef53815fe587c88276172,charlie_kirk,left,Did a bullet analysis clear Charlie Kirk's suspected killer? What an 'inconclusive' result means,REDACTED,https://www.pbs.org/newshour/nation/did-a-bullet-analysis-clear-charlie-kirks-suspected-killer-what-an-inconclusive-result-means,pbs
386,dbda47cefd4bb691c7aedb5852b31c17,charlie_kirk,left,House turns back effort to censure Rep. Ilhan Omar over remarks about Charlie Kirk,REDACTED,https://www.pbs.org/newshour/politics/house-turns-back-effort-to-censure-rep-ilhan-omar-over-remarks-about-charlie-kirk,pbs
387,ba36048e523ea57e69349c974eb34256,charlie_kirk,left,"In wake of Charlie Kirk killing, we must stop this hatred and acrimony",REDACTED,https://nypost.com/2025/09/17/opinion/after-charlie-kirk-killing-we-must-stop-this-hatred-and-acrimony/,nypost
388,d53d6c24551085c5e17761478b590d64,charlie_kirk,left,What we know — and don’t know — about what motivated Charlie Kirk’s assassination,REDACTED,https://www.cnn.com/2025/09/17/politics/charlie-kirk-tyler-robinson-motive,cnn
389,0144baed669154af5651bdbec89b082c,charlie_kirk,left,Utah governor says suspect in Charlie Kirk assassination is not cooperating with authorities,REDACTED,https://www.cbsnews.com/news/utah-governor-cox-charlie-kirk-assassination-suspect-authorities/,cbsnews
390,de191bd59ef607fdcdce806242bf97a7,charlie_kirk,left,Charlie Kirk’s final hours: How a stage for debate became a scene of tragedy,REDACTED,https://www.cnn.com/2025/09/12/us/charlie-kirk-shooting-death-final-hours,cnn
391,c26533a362036b435f4f83912a69b8fa,charlie_kirk,right,Charlie Kirk’s assassination leaves unanswered questions as investigators piece together gaps in case,REDACTED,https://www.foxnews.com/us/charlie-kirk-assassination-leaves-unanswered-questions-investigators-piece-together-gaps-case,foxnews
392,9c6a07a793e8bf408a20c4075f7b0670,charlie_kirk,right,Charlie Kirk case stalls as accused shooter delays plea and eyes media limits,REDACTED,https://www.foxnews.com/us/charlie-kirk-case-stalls-accused-shooter-delays-plea-eyes-media-limits,foxnews
393,2c9248367b2279dbf51e9d954f07b028,charlie_kirk,right,Newly unsealed ATF report on bullet that killed Charlie Kirk reveals what the feds really found — and the link to Tyler Robinson’s gun,REDACTED,https://nypost.com/2026/04/16/us-news/suspected-charlie-kirk-assassin-tyler-robinsons-atf-ballistics-report-unsealed-by-utah-judge/,nypost
394,cf37a15fe7a9a6a7b79f6f78207b2c03,charlie_kirk,right,I witnessed Charlie Kirk’s assassination. The danger that threatens America is clear,REDACTED,https://www.foxnews.com/opinion/i-witnessed-charlie-kirks-assassination-danger-threatens-america-clear,foxnews
395,2429489b4dc7798751c6c1ce6f30f7ba,charlie_kirk,right,Who is Tyler Robinson? What we know about Charlie Kirk's suspected assassin,REDACTED,https://www.foxnews.com/us/who-tyler-robinson-what-we-know-about-charlie-kirk-suspected-assassin,foxnews
396,2f39cd82bfcb6c46f91f4b3c63fc963b,charlie_kirk,right,Pyromania - Charlie Kirk and doing politics ‘the right way.’,REDACTED,https://thedispatch.com/newsletter/boilingfrogs/charlie-kirk-assassinated-politics-right-way/,thedispatch
397,4dab6822265b53552e1742a349225085,charlie_kirk,right,Conservative Advocate Charlie Kirk Murdered in Political Assassination,REDACTED,https://cbn.com/news/us/conservative-advocate-charlie-kirk-murdered-political-assassination,cbn
